,volts,amps,power,sysstatus,timestamp,M_ID,cycle
452,13.52,0.012,0.2,11100000_00010000,11.071268081665039,_M_00005,6
453,13.53,0.012,0.2,11100000_00010000,11.104668378829956,_M_00005,6
454,13.52,0.014,0.2,11100000_00010000,11.137554407119751,_M_00005,6
455,13.53,0.012,0.2,11100000_00010000,11.170149326324463,_M_00005,6
456,13.52,-0.012,0.2,10100000_00010000,11.204651355743408,_M_00005,6
457,13.52,0.014,0.2,11100000_00010000,11.240520715713501,_M_00005,6
458,13.52,0.016,0.2,11100000_00010000,11.271379947662354,_M_00005,6
459,13.52,0.012,0.2,11100000_00010000,11.3043692111969,_M_00005,6
460,13.52,0.012,0.2,11100000_00010000,11.338278532028198,_M_00005,6
461,13.53,0.012,0.2,11100000_00010000,11.371293544769287,_M_00005,6
462,13.52,0.014,0.2,11100000_00010000,11.404118537902832,_M_00005,6
463,13.53,0.016,0.2,11100000_00010000,11.439648866653442,_M_00005,6
464,13.52,0.014,0.2,11100000_00010000,11.47154450416565,_M_00005,6
465,13.52,0.012,0.2,11100000_00010000,11.504544496536255,_M_00005,6
466,13.52,0.012,0.2,11100000_00010000,11.537344217300415,_M_00005,6
467,13.53,0.014,0.2,11100000_00010000,11.571370363235474,_M_00005,6
468,13.53,0.014,0.2,11100000_00010000,11.60439395904541,_M_00005,6
469,13.52,0.016,0.2,11100000_00010000,11.638644695281982,_M_00005,6
470,13.52,0.016,0.2,11100000_00010000,11.671578407287598,_M_00005,6
471,13.52,0.014,0.2,11100000_00010000,11.704530715942383,_M_00005,6
472,13.53,0.016,0.2,11100000_00010000,11.737528085708618,_M_00005,6
473,13.52,0.012,0.2,11100000_00010000,11.771286010742188,_M_00005,6
474,13.52,0.012,0.2,11100000_00010000,11.804101705551147,_M_00005,6
475,13.53,0.014,0.2,11100000_00010000,11.838021993637085,_M_00005,6
476,13.53,0.012,0.2,11100000_00010000,11.871073246002197,_M_00005,6
477,13.52,0.016,0.2,11100000_00010000,11.903994798660278,_M_00005,6
478,13.53,0.014,0.2,11100000_00010000,11.937930822372437,_M_00005,6
479,13.53,0.014,0.2,11100000_00010000,11.970614910125732,_M_00005,6
